UniprotID	Gene_Name	RBP_flag	protein_len	seqSVM_score	seqDNN_score	PPI_score	PIA_score	seqSVM_seqDNN_score	seqDNNseqSVM_PIA_score
Q9BTV6	DPH7	0	452	0.16889321702379126	0.12850758	0.7532688264231618	0.5624882672225479	0.492698361433612	0.6661135155482982
Q9BTV7	CABLES2	0	478	0.26236757475836825	0.42350632	0.5348384313150082	0.4384748106218356	0.5948568874294992	0.6551542670420738
Q9BTW9	TBCD	1	1192	0.7972347415179678	0.76598114	0.4776533597624165	0.3933561348955705	0.7962260101638816	0.7914874251224195
Q9BTX1	NDC1	1	674	0.061067331705535785	0.81579185	0.5898575522786049	0.9021061600801352	0.6117162037821172	0.9356379240569536
Q9BTX3	TMEM208	0	173	0.018230664454082158	0.07008531	0.06489915043097666	0.14922658045512685	0.419780978280968	0.4375948745484791
Q9BTX7	TTPAL	0	342	0.1682456693522021	0.33105528	0.1448562313927951	0.05365573138029557	0.5626912155979873	0.4879550938415884
Q9BTY2	FUCA2	0	467	0.1242091795101289	0.033041783	0.34199524980537405	0.3462481755433185	0.4531564590838565	0.5427093969456702
Q9BTY7	HGH1	1	390	0.7970779284423192	0.64224064	0.5504979884199575	0.9300730508143024	0.7811030414272243	0.9703299515910228
Q9BTZ2	DHRS4	0	278	0.3993974922675253	0.17123736	0.31741046346494683	0.31488974360164396	0.5994313188141587	0.6124772995293251
Q9BU02	THTPA	0	230	0.32138193990060354	0.24053119	0.6687548670762377	0.6822785780781954	0.5891675253198743	0.7722732203411438
Q9BU08	TCPE	0	539	0.8211812161953864	0.71099055	0.6076237096290088	0.8277191214531371	0.8063444339178578	0.9299353680785506
Q9BU19	ZNF692	0	519	0.028663601359651562	0.06379694	0.8334941911579627	0.8951582839519504	0.4251206363586805	0.902855857137298
Q9BU20	RSG1	0	258	0.5241972054629412	0.039597347000000005	0.24623261470031496	0.1015287856380455	0.5830970433567995	0.5222448128714351
Q9BU23	LMF2	1	707	0.05017010078610713	0.49783605	0.09387924450416996	0.09751062574843933	0.5429533628536571	0.4926542538518581
Q9BU27	FAM3A	0	70	0.016819341611440358	0.028159095	0.12787896084351005	0.13172234582179598	0.3975712771152501	0.41973027767053184
Q9BU40	CHRDL1	0	450	0.16551258519841158	0.40051770000000003	0.1111401415802776	0.04396023643955856	0.5684059861613737	0.4878471759958709
Q9BU61	NDUFAF3	0	184	0.1566994440988491	0.122358754	0.1882402041121965	0.10450758027480164	0.4889861890803631	0.4601001477452539
Q9BU62	BAT2L	1	339	0.7852677838135078	0.72538817	0.2112112160719156	0.3440358931706047	0.7853429549065765	0.7667611623425874
Q9BU64	CENPO	0	300	0.07628614788066232	0.052035354000000006	0.408696009258705	0.5343160939929428	0.4454507953555771	0.6303524003532506
Q9BU70	TRMO	0	441	0.3013630502437788	0.07097611	0.45008236625624426	0.3170210037741488	0.5243616235511078	0.568133487838261
Q9BU76	MMTAG2	1	263	0.936727863137326	0.96461797	0.6527148703985309	0.7129176147395178	0.9434587776259798	0.9635163059059468
Q9BU79	TMEM243	0	118	0.02007828500363086	0.026735859	0.10761781797480502	0.07974718431737282	0.3984985048050225	0.3959281343598636
Q9BU82	MGC4294	0	95	0.0035699463419792275	0.0763911	0.1358949803583799	0.1644996563179743	0.4115206358666548	0.4417340570370526
Q9BU89	DOHH	0	302	0.2870291426766449	0.10731377	0.5090454981401106	0.8169769495462056	0.5249232054609584	0.8474811264189306
Q9BUA3	C11orf84	0	381	0.07953871706653655	0.17276886	0.6112399846067024	0.5506356765786827	0.5131643726106655	0.6673977478348697
Q9BUA6	MYL10	0	226	0.25667292715158524	0.15023899	0.1615065548730664	0.10273626086811412	0.5602453886257679	0.5072555656959319
Q9BUB4	ADAT1	1	502	0.6545419683133573	0.5930098	0.2185819123301269	0.1972300786801688	0.7196256268437531	0.6671678824356645
Q9BUB5	MKNK1	0	465	0.1052250432672985	0.40325	0.38208838874818135	0.5986463383369979	0.5521321129057108	0.7127532313260455
Q9BUB7	TMEM70	0	260	0.30780779875914777	0.076973975	0.17997340837232326	0.22461199429003934	0.5273814838049269	0.5352069833904007
Q9BUD6	SPON2	0	331	0.006947529975709731	0.035168365	0.12612051061367216	0.054304471156528006	0.39510513439991857	0.3800289322120469
Q9BUE0	MED18	0	208	0.5365092648711766	0.45930648	0.31127618965871634	0.3100592587905408	0.6689170839073946	0.6569695640158906
Q9BUE6	ISCA1	0	129	0.6590500704539812	0.14916453	0.2486770012978441	0.249507220019591	0.6810023173531019	0.6487313187884983
Q9BUF5	TUBB6	1	446	0.5800362307888133	0.6155782	0.8099380558867351	0.8130579829056711	0.7002423329062876	0.8870672332061516
Q9BUF7	CRB3	0	120	0.00854673505942052	0.03809968	0.25486016097306485	0.4036892345923484	0.3985219389111513	0.5455773514319531
Q9BUG6	ZSCAN5A	0	496	0.07622975587926573	0.011963268	0.4687563038721941	0.1669518900395338	0.4185406426621847	0.44539639830060207
Q9BUH6	PAXX	0	204	0.08747770285485387	0.11562469	0.3548797952136377	0.4813216425940777	0.463768382009589	0.6100319569483805
Q9BUH8	BEGAIN	0	593	0.2185613156314964	0.09358109	0.15370377552141407	0.07444137293070276	0.5049606613751991	0.4568363095459032
Q9BUI4	POLR3C	0	534	0.4187790289707285	0.6544310999999999	0.3965436725778851	0.6001018538286943	0.6565833678334776	0.758807388477173
Q9BUJ0	ABHD14A	0	271	0.020466941977634885	0.018205956000000002	0.2249904685628443	0.2382558500819247	0.3909804130928366	0.4687049550864204
Q9BUJ2	HNRNPUL1	1	856	0.9840121673240706	0.6473140000000001	0.9089349189485988	0.985461044641409	0.9585579187985072	0.9995809011111428
Q9BUK0	CHCHD7	0	85	0.30459887346980025	0.6563713000000001	0.13002615760133565	0.06139686414278939	0.6335824073995555	0.548960590041504
Q9BUK6	MSTO1	0	570	0.02727925829945281	0.06707941	0.5783502941206514	0.5720901834605685	0.424651060666864	0.6455508269980297
Q9BUL5	PHF23	0	403	0.7224566751681706	0.20294802	0.4030922913625002	0.5091676452253611	0.7117732663583392	0.7514835908205382
Q9BUL8	PDCD10	0	212	0.3670237533435168	0.13324177	0.8154749852014433	0.7870674018671618	0.5485786944387991	0.8290671347752456
Q9BUL9	RPP25	1	199	0.3737325271755733	0.8585241	0.6817179931677796	0.9516880655367596	0.6988117310106753	0.973812737367972
Q9BUN1	MENT	0	341	0.008891419251162444	0.0035047436	0.13701357871626574	0.08490304809046854	0.36797710336302747	0.3872826068215957
Q9BUN5	CCDC28B	0	200	0.13356154115451008	0.18222608	0.07838401854922336	0.04352942440813883	0.5315586644779543	0.461205096699277
Q9BUN8	DERL1	0	251	0.011289578207875595	0.056318197	0.5622799605292785	0.5479678161584287	0.4113178294394703	0.6254244453675326
Q9BUP0	EFHD1	0	239	0.2071145346834078	0.50240076	0.7403445624303191	0.7736334134444358	0.5927493575210958	0.8296307518068851
Q9BUP3	HTATIP2	0	242	0.42246705091056935	0.33919954	0.2449205541012808	0.14664944353428508	0.6248217875720603	0.5737580439427851
Q9BUQ8	DDX23	1	820	0.9776908520004822	0.9833754000000001	0.9685419542035648	0.993698959615974	0.9785118004770732	1.0
Q9BUR4	WRAP53	1	548	0.2123890525544642	0.7235855999999999	0.6247541679606528	0.8760232646274738	0.6281526324620634	0.9146513130128072
Q9BUR5	APOO	0	198	0.09445522837118643	0.23084043	0.4258537116872855	0.1523313501090337	0.5272903495854754	0.5055067658776541
Q9BUT1	BDH2	0	245	0.9124865797317544	0.5585434	0.29289480506404497	0.2999025535857929	0.8536161306470522	0.8444778629671289
Q9BUT9	MCRIP2	1	160	0.14556710938940914	0.7239496	0.4703726133397601	0.4076487047476814	0.612765168123164	0.6556565108584913
Q9BUU2	METTL22	0	404	0.17919750085499633	0.11025158	0.5354665148547716	0.39257087242681	0.4947486949662056	0.5847962516048999
Q9BUV0	RSRP1	0	290	0.6685163660335233	0.77232885	0.5951112110150106	0.9335486442003984	0.7470131875091696	0.9667268984204224
Q9BUV8	C20orf24	0	137	0.03846570489022014	0.018040285	0.4868864688040789	0.4519217813537481	0.40191609129348016	0.5695816541635501
Q9BUW7	C9orf16	0	83	0.07621228884376915	0.10849598	0.08114828915774419	0.09900011647271703	0.4585250926529328	0.4394389674228185
Q9BUX1	CHAC1	0	264	0.191347822795632	0.11701544	0.1552985722642123	0.20229444190953166	0.4997389669670184	0.5091239678200621
Q9BUY1	LOC284912	0	80	0.15963756174768307	0.087000124	0.16214550711975134	0.2265125265563523	0.4851551485514514	0.5112110911227524
Q9BUY5	ZNF426	0	554	0.05324666898870764	0.011040592	0.14978852264423834	0.09184970189748744	0.4051425275008177	0.4041986173326868
Q9BUY7	EFCAB11	0	163	0.22847183700331275	0.17962801	0.2811220825830837	0.12477638060791807	0.5575193940407082	0.5135034484611306
Q9BUZ4	TRAF4	0	470	0.11257554807246704	0.20872712	0.2884273655273291	0.2690923462586057	0.5306457501038151	0.5537967761302622
Q9BV07	AKT1	0	201	0.25722943714716656	0.084968895	0.14623517912620582	0.14340956951554984	0.514133426175551	0.4930706505648888
Q9BV10	ALG12	0	488	0.020509665548052475	0.047225527	0.29163900968777434	0.16838509379519068	0.4132482000854327	0.44401042988013584
Q9BV19	C1orf50	0	199	0.2700596054678465	0.18998756	0.08315081813334797	0.10580630184805484	0.5700984997102263	0.5152174534433339
Q9BV20	MRI1	0	369	0.400031256451982	0.3111477	0.8275741229956047	0.8732776482804652	0.6157413836497629	0.9112008815196246
Q9BV23	ABHD6	0	337	0.2030377829770876	0.121208996	0.09693085401736444	0.13062442234935492	0.5044522087563479	0.4799915581452604
Q9BV29	CCDC32	0	185	0.0416909768992605	0.13030349	0.2424377260204053	0.3827360139142456	0.44317538110650345	0.5565176802361349
Q9BV35	SLC25A23	0	468	0.05971022844587655	0.13862021	0.2907959647270644	0.30568490511404833	0.4530763620694154	0.5262513938608896
Q9BV36	MLPH	1	600	0.7971039036741568	0.7722836	0.5962088884288824	0.4484401402131409	0.7967666316084149	0.8040559397782757
Q9BV38	WDR18	1	432	0.6931913274054378	0.89936745	0.9563261324620312	0.9908139845522206	0.8014832065774401	1.0
Q9BV40	VAMP8	0	100	0.1254662510770946	0.02088528	0.5652659345984586	0.5525306152043266	0.445271042866354	0.6408941074949114
Q9BV44	THUMPD3	1	507	0.9089324691197072	0.7099409000000001	0.8995012408275129	0.822801252930043	0.8547087134814564	0.9474670796711092
Q9BV47	DUSP26	0	211	0.07233269199968399	0.051238958	0.04730069389601937	0.04964262793232842	0.4432343401803052	0.4052671604453071
Q9BV57	ADI1	1	179	0.7971981604523808	0.63304234	0.4217489885580893	0.21338360745468127	0.7809632357976897	0.7342273126298866
Q9BV68	RNF126	0	326	0.0613196185744345	0.025116278	0.6139102363177285	0.4212921715833863	0.42177541365221183	0.5619820038525071
Q9BV73	CP250	1	2442	0.2899639502976082	0.6568358	0.7600030014196673	0.7260589408818653	0.6300876002769772	0.8142634884736795
Q9BV79	MECR	0	373	0.5813920124283846	0.12508105	0.7054018608404291	0.5076601850004951	0.6230447596637698	0.6990778067587377
Q9BV81	EMC6	0	110	0.05137727999738419	0.027816195	0.2862456406773957	0.2619029858257414	0.4173433946117025	0.4886559176074454
Q9BV86	NTMT1	0	223	0.3048553479967269	0.12216629	0.5	0.5111096747094839	0.5327181965270279	0.6556435509067858
Q9BV87	CNPPD1	0	410	0.0017371489710001858	0.01835055	0.1757677400518544	0.13821923490880042	0.3778171340195764	0.415889892372352
Q9BV90	SNRNP25	1	132	0.7774799359412393	0.8473226	0.276583789021605	0.8039252512375954	0.8021253654845432	0.9174350749388921
Q9BV94	EDEM2	0	578	0.14108999739580316	0.2721264	0.04817589144744897	0.05066439839203479	0.5473637073555639	0.4755054222837128
Q9BV97	ZNF747	0	191	0.06675670913886664	0.08248711	0.2158140276227808	0.11184229903269303	0.4503052847951509	0.43994131712245743
Q9BV99	LRRC61	0	259	0.017127364055736075	0.04329454	0.3329564460189415	0.40349545200750003	0.4086920717420638	0.5485668452888777
Q9BVA0	KATNB1	1	655	0.8328713555923906	0.74759173	0.6632861422981018	0.6670829087075227	0.8132635800935382	0.8793114924018604
Q9BVA1	TUBB2B	0	445	0.634226838318769	0.9310007	0.7459665662331931	0.7417198637205402	0.8366349466261616	0.91401795302334
Q9BVA6	FICD	0	458	0.2540369313998956	0.10084987	0.1925432088051194	0.09808143625962523	0.5151173893724412	0.4744437141447725
Q9BVC3	DSCC1	0	393	0.3758288140019025	0.043663315	0.2317784235778777	0.5168992063237225	0.5346777042148504	0.6594109816873511
Q9BVC4	MLST8	0	326	0.6293246595273766	0.34306368	0.5537043287282689	0.6009745895011489	0.6915234773278105	0.7785363905456953
Q9BVC5	C2orf49	0	232	0.3074493371726141	0.10267333	0.542366087009129	0.6169512461234098	0.5314247105128539	0.7117078418563392
Q9BVC6	TMEM109	0	243	0.020902049470349432	0.005701696500000001	0.7965760307762789	0.6873743767524003	0.3798828268030661	0.7136543234555235
Q9BVE2	CDK13	1	324	0.9069960545965764	0.7364512	0.13808937827666565	0.16534904451393198	0.8562571239204126	0.8270042650943878
Q9BVG3	TRIM62	0	475	0.2210563500884012	0.16056827	0.3220048698482239	0.2731123465505138	0.5523497383329471	0.5678331754558987
Q9BVG4	PBDC1	0	233	0.9231634423718199	0.37707254	0.9251137992924179	0.9881130941477474	0.8568432271319064	1.0
Q9BVG8	KIFC3	0	833	0.20734443815549689	0.48770788	0.1831295363281437	0.2443086551322771	0.5901754534682779	0.5822279004255142
Q9BVG9	PTDSS2	0	487	0.07623701940276156	0.008515131	0.5500156006591784	0.3545743702722573	0.4153436850448935	0.5279209742620408
Q9BVH7	ST6GALNAC5	0	336	0.36601024688100897	0.007486410400000002	0.13488557837525167	0.05102870541968299	0.5089667073135945	0.44824352365865416
Q9BVI0	PHF20	0	1012	0.1902417568728981	0.72589123	0.8114115268377221	0.8626520144932377	0.6239448550727098	0.9012979645016276
Q9BVI4	NOC4L	1	516	0.5511584278651397	0.92561114	0.8184074657441557	0.9720432904117065	0.810365989835991	0.9912283261658442
Q9BVJ6	UTP14A	1	771	0.8798032205270528	0.93911445	0.8941119071461937	0.981268803354812	0.911344591331842	0.9983376482679308
Q9BVJ7	DUSP23	1	150	0.06742221777193938	0.7566417	0.7257751493711097	0.5641396254674832	0.5990551704226162	0.7135196271272058
Q9BVK2	ALG8	0	526	0.07319505177744423	0.19497488	0.12760361827635086	0.10764587218812624	0.5137643074288784	0.4774917692673378
Q9BVK6	TMED9	0	235	0.6629122011016688	0.0884669	0.7472460849300366	0.7737147785305982	0.6487685652642676	0.8455699819042249
Q9BVK8	TMEM147	0	224	0.0072435444058976456	0.059406027	0.10342273683804784	0.16108529150992934	0.4092635922137959	0.439367849121528
Q9BVL2	NUP58	0	599	0.541782372036661	0.095226474	0.6181382423995516	0.5141731868761691	0.6039343409211011	0.6918111142956531
Q9BVM2	DPCD	0	203	0.9334556387163542	0.1632336	0.5310490704108575	0.2945692833107826	0.857939220773277	0.8453707348662809
Q9BVM4	GGACT	0	153	0.3857031575841926	0.101804286	0.1586540137768674	0.1687851185299899	0.5510292627758497	0.5281585889965197
Q9BVN2	RUSC1	0	902	0.01835417466188395	0.012527106000000001	0.1899872289536386	0.22258642529053527	0.385438793938507	0.4591194313085776
Q9BVP2	GNL3	1	549	0.9334805760758076	0.9547631	0.9684000179695452	0.9930911928662836	0.944426823460852	1.0
Q9BVQ0	PRKCH	0	41	0.055838037614523515	0.07783789	0.14214204248923185	0.18156230148651087	0.44259979032462937	0.467330066202568
Q9BVQ7	SPATA5L1	0	753	0.4472785518764327	0.38209826	0.7984154155983441	0.8743008832512206	0.6349388620216079	0.9151215561151445
Q9BVR6	TUBGCP4	0	342	0.05552591936025943	0.11026851	0.4162834101239053	0.31080907135123115	0.4477511384891969	0.5259777053795383
Q9BVS4	RIOK2	1	552	0.7971687566857767	0.3723009	0.7103188859388808	0.9437148595318708	0.7630510104061669	0.9773962186282744
Q9BVS5	TRMT61B	1	477	0.8094545856917291	0.84170574	0.3154762793868677	0.8604441148350053	0.8190226307629358	0.9465728032002224
Q9BVT8	TMUB1	0	246	0.01863350712732898	0.0182555	0.23074957262884715	0.18443773902654628	0.3896155742961167	0.4421030946465975
Q9BVU3	AHNAK	1	150	0.3835250512201315	0.7605605	0.1264009859731511	0.12869609063475587	0.6705785330792446	0.5997890459637012
Q9BVV2	FNDC11	0	318	0.15619151573313772	0.05858312	0.18425042146148995	0.14493540364984062	0.4777643895773887	0.4712100670846071
Q9BVV6	TALD3	0	1533	0.5599728979767024	0.6611026999999999	0.2390590812060613	0.2536641434931453	0.6981410318425981	0.6659881206826799
Q9BVV7	TIMM21	0	248	0.6394553889454269	0.32694894	0.2285859024152338	0.20325620122355634	0.6932304381377509	0.6476412259739128
Q9BVW5	TIPIN	0	301	0.20418451379348249	0.25466052	0.6482541218913654	0.7545995676624793	0.5624892099536365	0.8104390618031633
Q9BVW6	SMIM2	0	85	0.11770507598176735	0.052636478	0.10898587596160628	0.1188898889048336	0.462661853459573	0.4502323125557679
Q9BVX2	TMEM106C	0	250	0.1125647557701552	0.023392957000000002	0.046739812870688235	0.08927250555481993	0.44303327265893455	0.4255177940755085
Q9BW04	SARG	0	601	0.11676344462936834	0.092758425	0.5772750643872231	0.4013275031385669	0.4728795950476672	0.5777541344654411
Q9BW11	MXD3	0	206	0.06694644180300073	0.071725056	0.14334486696308416	0.04635274147159522	0.44736773260046425	0.4063541704104275
Q9BW19	KIFC1	1	673	0.7971984070207494	0.800742	0.7927740518622801	0.7911531968767929	0.8002833191614916	0.9114966154681934
Q9BW27	NUP85	1	656	0.7362286807370815	0.82683533	0.8768488357449553	0.9555370308119808	0.7782330849054733	0.9822381973972092
Q9BW30	TPPP3	0	176	0.9711758585025708	0.6602239000000001	0.2323989838971625	0.2504091203159158	0.9449639463586004	0.9305470478663744
Q9BW60	ELOVL1	0	279	0.014166258372046794	0.009442465	0.7014573138999423	0.6631464617588255	0.3801747957610984	0.6964886305934602
Q9BW61	DDA1	0	102	0.3498162271778389	0.21777126	0.6723639332802596	0.5490298243410837	0.5933705092152302	0.7027211295023961
Q9BW62	KATNAL1	0	490	0.8772659771081053	0.77269256	0.11127128967009896	0.07903915671046845	0.8418376623590882	0.7908651253823517
Q9BW66	CINP	0	212	0.04626880540881328	0.3204921	0.1833567292234524	0.10212541332838387	0.5194284479913318	0.4796157018430564
Q9BW71	HIRIP3	1	556	0.9434167755708562	0.81494254	0.6695260058953012	0.33405761826758995	0.8964261171231084	0.8901818379341381
Q9BW72	HIGD2A	0	106	0.17788530588995158	0.15068320000000002	0.1512236553157006	0.20951034753886305	0.5398244586344909	0.5366600766718055
Q9BW83	IFT27	0	186	0.29968832475731605	0.31567863	0.10563341975409493	0.061791110375270436	0.5939867100373593	0.5158599947124148
Q9BW85	CCDC94	0	323	0.7438907114456716	0.69610685	0.5467699437173488	0.9014009123599038	0.7608528051298294	0.9556287134700368
Q9BW91	NUDT9	0	350	0.6473180651366153	0.14966110000000002	0.3187778865569549	0.14692674139212902	0.6783618775155967	0.6136419718486131
Q9BW92	TARS2	1	718	0.7972399557410041	0.64032596	0.9036520424297582	0.9792661780127068	0.7812308509940802	0.9931094095763102
Q9BWC9	CCDC106	0	280	0.3091607919500739	0.5131553	0.4866543387606708	0.3789812207279789	0.6167539068282588	0.6480948090067301
Q9BWD1	ACAT2	1	397	0.7920544857485075	0.87787205	0.8482263568338487	0.7706015086235889	0.8227098388482713	0.9146771527003116
Q9BWD3	RTL8A	0	113	0.17108754912014718	0.105287984	0.29371016404734324	0.1986376978650828	0.4906409529108751	0.5021357381298636
Q9BWD7	FASTK	1	465	0.2933607115086345	0.76146865	0.10869073306123138	0.1066968120271339	0.654217999372075	0.5804054163727327
Q9BWE0	REPIN1	1	567	0.7970805199611763	0.68232006	0.8206427924491374	0.5181127838529659	0.7838468674266824	0.8066942461726153
Q9BWF2	TRAIP	0	469	0.14131388779528772	0.09536262599999999	0.18141776429904768	0.13662043961156828	0.4817794595212126	0.4695730295166231
Q9BWF3	RBM4	1	364	0.8014899522562482	0.96172535	0.9454244379342686	0.9270451307332412	0.9006688609044968	0.9865377872237208
Q9BWF4	MCM2	0	362	0.2500262106298911	0.30971736	0.15457914681967902	0.2091654328080189	0.5803405422854561	0.5618778587134334
Q9BWG1	RNF220	0	112	0.018908138937644973	0.027252967000000003	0.13028024774256858	0.15929761188199612	0.3978577121441007	0.43402201349848746
Q9BWG4	SSBP4	0	385	0.2846951829340974	0.0536264	0.17997568960159965	0.12628253850528254	0.5145436707012088	0.4853055825673119
Q9BWG6	SCNM1	0	230	0.09041351219711256	0.22535643	0.0867642941352351	0.1300471272276114	0.5250519417521688	0.4934875735161899
Q9BWH2	FUNDC2	0	189	0.5909102333711049	0.04542965	0.4921589770404518	0.4179495617708822	0.6135588414002398	0.6608186689322593
Q9BWH6	RPAP1	1	1393	0.7971834052439069	0.54391986	0.8010847789511886	0.9212556366741294	0.7743117617820608	0.9629232353686143
Q9BWI9	OTUB2	0	64	0.07644835681633125	0.6013305	0.11604792115328272	0.11783172182844992	0.5698423295786987	0.5193796292081696
Q9BWJ2	RHPN1-AS1	0	59	0.006847337480941223	0.08133201	0.13740492978725605	0.1329512771940524	0.4150230102158881	0.4272192617928709
Q9BWJ5	SF3B5	1	86	0.1830052180251015	0.6769469	0.9127810993005616	0.9864559184398776	0.6081291001028577	0.9946728654449668
Q9BWK5	CYREN	0	157	0.03927659800466583	0.06465637	0.13238704842929713	0.15876662309515835	0.4312096723571536	0.4494192597626839
Q9BWL3	C1orf43	0	253	0.2469937606798044	0.008651819	0.1814442194053785	0.208091547649678	0.4758429110924282	0.4976609252166229
Q9BWM5	ZNF416	0	594	0.07620485115994356	0.012735141	0.1074148203898315	0.05976330962133977	0.4191638525092617	0.39278658892862506
Q9BWM7	SFXN3	0	321	0.14417224231989792	0.16068935	0.5765949002584091	0.2763693554758017	0.5319891995201789	0.5576686547195783
Q9BWN1	PRR14	0	585	0.054734401043711016	0.0051462743	0.2186988454753152	0.262005881445774	0.3993000184969877	0.4823503547983159
Q9BWP8	COLEC11	0	271	0.7257124884384832	0.13588476	0.1520582894177869	0.06144137557891932	0.6810572673435863	0.5884577024685967
Q9BWQ6	YIPF2	0	316	0.005064185418656779	0.009003866999999999	0.1183920812322961	0.10740170834252333	0.3726086353733968	0.3993775295250773
Q9BWQ8	FAIM2	0	316	0.002797800102845029	0.02548237	0.1619338225054746	0.11922175400658215	0.3852646817274907	0.4087637525555715
Q9BWS9	CHID1	0	393	0.35395757850189724	0.25379887	0.12065365866347352	0.12365448933757182	0.5971824126303433	0.5413212397238342
Q9BWT1	CDCA7	0	371	0.1908456594643699	0.4753081	0.643369586592701	0.6809462398233407	0.5846456783093759	0.7695580042143786
Q9BWT3	PAPOLG	1	736	0.5613189491512687	0.34276095	0.9211802510607952	0.9775083421487656	0.6689533661703404	0.9898309296313572
Q9BWT6	MND1	0	205	0.7119646768329665	0.19543554	0.4379535960017449	0.3935844312206592	0.7062125956734389	0.7116358101790135
Q9BWT7	CAR10	0	1032	0.3734365962612032	0.23567595	0.2340839821710925	0.3121357359699526	0.6005203356541973	0.6126183732258108
Q9BWU0	SLC4A1AP	1	796	0.7971615531477699	0.7004012	0.8674903003516728	0.8825683227271565	0.7866530747091186	0.9481662005368025
Q9BWU1	CDK19	0	502	0.5150918835230146	0.27049765	0.4722881904453009	0.5	0.6452913937001075	0.7052416378618956
Q9BWU5	HBB	0	105	0.21348994520782025	0.013303743	0.5640217069320966	0.7708598559453083	0.469503494734596	0.7974786816634117
Q9BWV1	BOC	0	1114	0.04772044858034877	0.079378955	0.17269920169809644	0.07363007205589345	0.4389261489854303	0.4146669136179242
Q9BWV3	CDADC1	0	514	0.4154982248026989	0.36899346	0.09610764748806104	0.10126667620359472	0.6259655293296957	0.5589407390399308
Q9BWV7	TTLL2	0	592	0.5876891830458048	0.49254856	0.1873810208228662	0.0945310799184616	0.6895784286350577	0.6092716087745768
Q9BWW4	SSBP3	0	388	0.15979261351845298	0.040905427	0.2942863856670925	0.15925238153808893	0.4700655896843585	0.47309459800057
Q9BWW8	APOL6	0	343	0.3144901493298464	0.031717688	0.3299864708058117	0.2693014380314812	0.5123794940972706	0.5429212554386698
Q9BWW9	APOL5	0	433	0.4273600553368945	0.020509763	0.14688657257155407	0.14888714547970186	0.5354387390451674	0.5095359973392959
Q9BWX1	PHF7	0	381	0.13968182576219434	0.04744298	0.38125366024914303	0.3641532839917124	0.4682548852018371	0.5582042394373534
Q9BWX5	GATA5	0	397	0.054726356144264916	0.08092394	0.11737535705695627	0.05466505952415302	0.4430994586330284	0.4074429349294781
Q9BX10	GTPBP2	1	602	0.7970916331992958	0.66017115	0.6249722664613444	0.5305223911517787	0.7823831601391791	0.8092271457018475
Q9BX26	SYCP2	0	1530	0.4057779696754065	0.92874163	0.4434698509146741	0.13374200157828914	0.7942724834229241	0.7343714895393154
Q9BX40	LSM14B	1	385	0.9189485847000524	0.90458494	0.9094158453227128	0.9719153864889104	0.8991812899292131	0.9949812205156312
Q9BX46	RBM24	1	236	0.890601626078511	0.93910426	0.2880300653417461	0.779449840149159	0.9149250088028492	0.9594172498873778
Q9BX51	GGTLC1	0	225	0.2623069595730719	0.030911531000000006	0.2091512972725362	0.2383466567832121	0.4955906351872145	0.5221720592044657
Q9BX59	TAPBPL	0	468	0.03261481362958419	0.017044272	0.09006968545065018	0.0246121994247049	0.3976705841561599	0.3703970294499959
Q9BX63	FANCJ	0	1249	0.14351557109682678	0.78439087	0.6828148437999666	0.7317142403758752	0.6254493347021524	0.8170697961182134
Q9BX66	SRBS1	1	1292	0.7862172081892139	0.89910614	0.7054325533657588	0.5969742663940636	0.831415041033019	0.8741584648580679
Q9BX67	JAM3	0	310	0.2790551527283566	0.073619224	0.16089457883769906	0.11817019814440985	0.51804824434451	0.4845286295925201
Q9BX68	HINT2	0	163	0.6606919498185911	0.28546593	0.2355221216087873	0.3641830250565512	0.6943490684120808	0.6949169375009481
Q9BX69	CARD6	0	1037	0.13644919130344932	0.27976036	0.2184305456365992	0.06754132523589458	0.5463843009671691	0.4828091081026147
Q9BX70	BTBD2	0	525	0.3565037244240201	0.07178928	0.5771716344566862	0.39110404651658426	0.5372305568136658	0.6061616767772865
Q9BX72	IFP38	1	348	0.613334495966449	0.90224487	0.6633806677091845	0.7655437655890898	0.7861294206753354	0.8940059501678342
Q9BX73	TM2D2	0	214	0.006303012297231536	0.026686447000000002	0.11626941967919074	0.13271872430955786	0.3887877976290652	0.41649941573504107
Q9BX74	TM2D1	0	207	0.07795834999753158	0.024879237999999998	0.14200433064353546	0.14030980196580609	0.4297846799557376	0.4398126777322183
Q9BX79	STRA6	0	667	0.09047338428242008	0.014429308500000003	0.14786819488874056	0.06299440615934564	0.4260118947561827	0.4000133214928645
Q9BX82	ZNF471	0	626	0.0066078228764811855	0.0024654625	0.06130813716741506	0.05693236752629183	0.3641982557477297	0.3704713187330472
Q9BX84	TRPM6	0	2022	0.09712038701404546	0.3141927	0.2975829576222003	0.055075092648111036	0.5392926421779618	0.4715237932301453
Q9BX90	TRO	0	706	0.732391905672605	0.36763743	0.12341636382781535	0.1153267007162829	0.7298518196264646	0.6530597770902506
Q9BX93	PLA2G12B	0	195	0.025979798763129967	0.0067911637	0.08039900809022386	0.03174892954068957	0.3848762867656266	0.3660296637965157
Q9BX95	SGPP1	0	441	0.1972287364929073	0.015796278	0.1284215819704575	0.086290849675939	0.4657293820505175	0.4379736673922773
Q9BX97	PLVAP	0	442	0.2249128146076206	0.060930307999999996	0.04023094174839797	0.07834155490527228	0.4997605724031291	0.4557815603356274
